method,seed,alpha,rollout_id,parent_rollout_id,parent_task_name,task_name,subtask_id,detection_index,detected,detection_environment_step,lead_environment_steps,normalized_lead_time
elapsed_time,1,0.1,69b283bd69f9a8069331a1cd:0:water_on,69b283bd69f9a8069331a1cd,WashLettuce,WashLettuce::water_on,water_on,,False,,,
elapsed_time,1,0.1,6c3498a88bc13a3343108817:0:larger_bowl_placed_in_cabinet,6c3498a88bc13a3343108817,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.1,70e7a2f4260cffdfda21e90f:1:cutting_board_scrubbed,70e7a2f4260cffdfda21e90f,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,0,True,120,1080,0.997229916897507
elapsed_time,1,0.1,7d4a7653f8a932d806235220:1:cutting_board_scrubbed,7d4a7653f8a932d806235220,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,0,True,136,1064,0.9971883786316776
elapsed_time,1,0.1,847e1933798bde3ea2619052:4:dishwasher_closed,847e1933798bde3ea2619052,LoadDishwasher,LoadDishwasher::dishwasher_closed,dishwasher_closed,,False,,,
elapsed_time,1,0.1,88257cc1f67edae00ef6f186:0:larger_bowl_placed_in_cabinet,88257cc1f67edae00ef6f186,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.1,89810bead1d0cbb958971e9e:0:water_on,89810bead1d0cbb958971e9e,WashLettuce,WashLettuce::water_on,water_on,,False,,,
elapsed_time,1,0.1,96326fb20abbe0f6dd5bf297:1:smaller_bowl_stacked_on_larger_bowl,96326fb20abbe0f6dd5bf297,StackBowlsCabinet,StackBowlsCabinet::smaller_bowl_stacked_on_larger_bowl,smaller_bowl_stacked_on_larger_bowl,0,True,584,1516,1.0
elapsed_time,1,0.1,a1d2d55b6d5ac2ad630c815c:0:larger_bowl_placed_in_cabinet,a1d2d55b6d5ac2ad630c815c,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.1,af8177f2369a75a5af35b0b6:1:cup_on_rack,af8177f2369a75a5af35b0b6,LoadDishwasher,LoadDishwasher::cup_on_rack,cup_on_rack,,False,,,
elapsed_time,1,0.1,dac99acea0293f6df3528697:0:larger_bowl_placed_in_cabinet,dac99acea0293f6df3528697,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.1,e80b6015b5eebf8ca561fae6:2:bowl_grasped,e80b6015b5eebf8ca561fae6,LoadDishwasher,LoadDishwasher::bowl_grasped,bowl_grasped,,False,,,
elapsed_time,1,0.1,ef631437143d21a6e9eefb88:0:PickPlaceCounterToSink_1_pick,ef631437143d21a6e9eefb88,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_1_pick,PickPlaceCounterToSink_1_pick,,False,,,
elapsed_time,1,0.1,fe43d30b5a52e478c4ebff64:0:cup_grasped,fe43d30b5a52e478c4ebff64,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,,False,,,
safe,1,0.15,0fcd3c9606ffb95614edc4b5:0:larger_bowl_placed_in_cabinet,0fcd3c9606ffb95614edc4b5,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.15,2bc432082b0187f46bd86b6e:1:cutting_board_scrubbed,2bc432082b0187f46bd86b6e,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,1,0.15,2c5f1e856c0384dc1d290e77:1:lettuce_rinsed,2c5f1e856c0384dc1d290e77,WashLettuce,WashLettuce::lettuce_rinsed,lettuce_rinsed,,False,,,
safe,1,0.15,45369a06ad1c158b5c411730:2:PickPlaceCounterToSink_2_pick,45369a06ad1c158b5c411730,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_2_pick,PickPlaceCounterToSink_2_pick,,False,,,
safe,1,0.15,4dea057569ec67bea13cf670:0:water_on,4dea057569ec67bea13cf670,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,1,0.15,52e7f448360ed6e7be518935:5:TurnOnSinkFaucet_3,52e7f448360ed6e7be518935,PreSoakPan,PreSoakPan::TurnOnSinkFaucet_3,TurnOnSinkFaucet_3,0,True,872,1528,0.9967384213959556
safe,1,0.15,53cde98feb5c53fb9ad479ba:0:larger_bowl_placed_in_cabinet,53cde98feb5c53fb9ad479ba,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.15,5a347022f4403bfd74fe999b:0:cup_grasped,5a347022f4403bfd74fe999b,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,0,True,0,1800,1.0
safe,1,0.15,69b283bd69f9a8069331a1cd:0:water_on,69b283bd69f9a8069331a1cd,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,1,0.15,6c3498a88bc13a3343108817:0:larger_bowl_placed_in_cabinet,6c3498a88bc13a3343108817,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.15,70e7a2f4260cffdfda21e90f:1:cutting_board_scrubbed,70e7a2f4260cffdfda21e90f,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,1,0.15,7d4a7653f8a932d806235220:1:cutting_board_scrubbed,7d4a7653f8a932d806235220,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,1,0.15,847e1933798bde3ea2619052:4:dishwasher_closed,847e1933798bde3ea2619052,LoadDishwasher,LoadDishwasher::dishwasher_closed,dishwasher_closed,,False,,,
safe,1,0.15,88257cc1f67edae00ef6f186:0:larger_bowl_placed_in_cabinet,88257cc1f67edae00ef6f186,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.15,89810bead1d0cbb958971e9e:0:water_on,89810bead1d0cbb958971e9e,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,1,0.15,96326fb20abbe0f6dd5bf297:1:smaller_bowl_stacked_on_larger_bowl,96326fb20abbe0f6dd5bf297,StackBowlsCabinet,StackBowlsCabinet::smaller_bowl_stacked_on_larger_bowl,smaller_bowl_stacked_on_larger_bowl,0,True,584,1516,1.0
safe,1,0.15,a1d2d55b6d5ac2ad630c815c:0:larger_bowl_placed_in_cabinet,a1d2d55b6d5ac2ad630c815c,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.15,af8177f2369a75a5af35b0b6:1:cup_on_rack,af8177f2369a75a5af35b0b6,LoadDishwasher,LoadDishwasher::cup_on_rack,cup_on_rack,,False,,,
safe,1,0.15,dac99acea0293f6df3528697:0:larger_bowl_placed_in_cabinet,dac99acea0293f6df3528697,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.15,e80b6015b5eebf8ca561fae6:2:bowl_grasped,e80b6015b5eebf8ca561fae6,LoadDishwasher,LoadDishwasher::bowl_grasped,bowl_grasped,,False,,,
safe,1,0.15,ef631437143d21a6e9eefb88:0:PickPlaceCounterToSink_1_pick,ef631437143d21a6e9eefb88,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_1_pick,PickPlaceCounterToSink_1_pick,,False,,,
safe,1,0.15,fe43d30b5a52e478c4ebff64:0:cup_grasped,fe43d30b5a52e478c4ebff64,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,0,True,0,1800,1.0
elapsed_time,1,0.15,0fcd3c9606ffb95614edc4b5:0:larger_bowl_placed_in_cabinet,0fcd3c9606ffb95614edc4b5,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.15,2bc432082b0187f46bd86b6e:1:cutting_board_scrubbed,2bc432082b0187f46bd86b6e,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,0,True,120,1080,0.9981515711645101
elapsed_time,1,0.15,2c5f1e856c0384dc1d290e77:1:lettuce_rinsed,2c5f1e856c0384dc1d290e77,WashLettuce,WashLettuce::lettuce_rinsed,lettuce_rinsed,,False,,,
elapsed_time,1,0.15,45369a06ad1c158b5c411730:2:PickPlaceCounterToSink_2_pick,45369a06ad1c158b5c411730,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_2_pick,PickPlaceCounterToSink_2_pick,,False,,,
elapsed_time,1,0.15,4dea057569ec67bea13cf670:0:water_on,4dea057569ec67bea13cf670,WashLettuce,WashLettuce::water_on,water_on,,False,,,
elapsed_time,1,0.15,52e7f448360ed6e7be518935:5:TurnOnSinkFaucet_3,52e7f448360ed6e7be518935,PreSoakPan,PreSoakPan::TurnOnSinkFaucet_3,TurnOnSinkFaucet_3,0,True,872,1528,0.9967384213959556
elapsed_time,1,0.15,53cde98feb5c53fb9ad479ba:0:larger_bowl_placed_in_cabinet,53cde98feb5c53fb9ad479ba,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.15,5a347022f4403bfd74fe999b:0:cup_grasped,5a347022f4403bfd74fe999b,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,,False,,,
elapsed_time,1,0.15,69b283bd69f9a8069331a1cd:0:water_on,69b283bd69f9a8069331a1cd,WashLettuce,WashLettuce::water_on,water_on,,False,,,
elapsed_time,1,0.15,6c3498a88bc13a3343108817:0:larger_bowl_placed_in_cabinet,6c3498a88bc13a3343108817,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.15,70e7a2f4260cffdfda21e90f:1:cutting_board_scrubbed,70e7a2f4260cffdfda21e90f,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,0,True,120,1080,0.997229916897507
elapsed_time,1,0.15,7d4a7653f8a932d806235220:1:cutting_board_scrubbed,7d4a7653f8a932d806235220,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,0,True,136,1064,0.9971883786316776
elapsed_time,1,0.15,847e1933798bde3ea2619052:4:dishwasher_closed,847e1933798bde3ea2619052,LoadDishwasher,LoadDishwasher::dishwasher_closed,dishwasher_closed,,False,,,
elapsed_time,1,0.15,88257cc1f67edae00ef6f186:0:larger_bowl_placed_in_cabinet,88257cc1f67edae00ef6f186,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.15,89810bead1d0cbb958971e9e:0:water_on,89810bead1d0cbb958971e9e,WashLettuce,WashLettuce::water_on,water_on,,False,,,
elapsed_time,1,0.15,96326fb20abbe0f6dd5bf297:1:smaller_bowl_stacked_on_larger_bowl,96326fb20abbe0f6dd5bf297,StackBowlsCabinet,StackBowlsCabinet::smaller_bowl_stacked_on_larger_bowl,smaller_bowl_stacked_on_larger_bowl,0,True,584,1516,1.0
elapsed_time,1,0.15,a1d2d55b6d5ac2ad630c815c:0:larger_bowl_placed_in_cabinet,a1d2d55b6d5ac2ad630c815c,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.15,af8177f2369a75a5af35b0b6:1:cup_on_rack,af8177f2369a75a5af35b0b6,LoadDishwasher,LoadDishwasher::cup_on_rack,cup_on_rack,,False,,,
elapsed_time,1,0.15,dac99acea0293f6df3528697:0:larger_bowl_placed_in_cabinet,dac99acea0293f6df3528697,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.15,e80b6015b5eebf8ca561fae6:2:bowl_grasped,e80b6015b5eebf8ca561fae6,LoadDishwasher,LoadDishwasher::bowl_grasped,bowl_grasped,,False,,,
elapsed_time,1,0.15,ef631437143d21a6e9eefb88:0:PickPlaceCounterToSink_1_pick,ef631437143d21a6e9eefb88,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_1_pick,PickPlaceCounterToSink_1_pick,,False,,,
elapsed_time,1,0.15,fe43d30b5a52e478c4ebff64:0:cup_grasped,fe43d30b5a52e478c4ebff64,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,,False,,,
safe,1,0.2,0fcd3c9606ffb95614edc4b5:0:larger_bowl_placed_in_cabinet,0fcd3c9606ffb95614edc4b5,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.2,2bc432082b0187f46bd86b6e:1:cutting_board_scrubbed,2bc432082b0187f46bd86b6e,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,1,0.2,2c5f1e856c0384dc1d290e77:1:lettuce_rinsed,2c5f1e856c0384dc1d290e77,WashLettuce,WashLettuce::lettuce_rinsed,lettuce_rinsed,,False,,,
safe,1,0.2,45369a06ad1c158b5c411730:2:PickPlaceCounterToSink_2_pick,45369a06ad1c158b5c411730,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_2_pick,PickPlaceCounterToSink_2_pick,,False,,,
safe,1,0.2,4dea057569ec67bea13cf670:0:water_on,4dea057569ec67bea13cf670,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,1,0.2,52e7f448360ed6e7be518935:5:TurnOnSinkFaucet_3,52e7f448360ed6e7be518935,PreSoakPan,PreSoakPan::TurnOnSinkFaucet_3,TurnOnSinkFaucet_3,0,True,872,1528,0.9967384213959556
safe,1,0.2,53cde98feb5c53fb9ad479ba:0:larger_bowl_placed_in_cabinet,53cde98feb5c53fb9ad479ba,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.2,5a347022f4403bfd74fe999b:0:cup_grasped,5a347022f4403bfd74fe999b,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,0,True,0,1800,1.0
safe,1,0.2,69b283bd69f9a8069331a1cd:0:water_on,69b283bd69f9a8069331a1cd,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,1,0.2,6c3498a88bc13a3343108817:0:larger_bowl_placed_in_cabinet,6c3498a88bc13a3343108817,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.2,70e7a2f4260cffdfda21e90f:1:cutting_board_scrubbed,70e7a2f4260cffdfda21e90f,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,1,0.2,7d4a7653f8a932d806235220:1:cutting_board_scrubbed,7d4a7653f8a932d806235220,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,1,0.2,847e1933798bde3ea2619052:4:dishwasher_closed,847e1933798bde3ea2619052,LoadDishwasher,LoadDishwasher::dishwasher_closed,dishwasher_closed,,False,,,
safe,1,0.2,88257cc1f67edae00ef6f186:0:larger_bowl_placed_in_cabinet,88257cc1f67edae00ef6f186,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.2,89810bead1d0cbb958971e9e:0:water_on,89810bead1d0cbb958971e9e,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,1,0.2,96326fb20abbe0f6dd5bf297:1:smaller_bowl_stacked_on_larger_bowl,96326fb20abbe0f6dd5bf297,StackBowlsCabinet,StackBowlsCabinet::smaller_bowl_stacked_on_larger_bowl,smaller_bowl_stacked_on_larger_bowl,0,True,584,1516,1.0
safe,1,0.2,a1d2d55b6d5ac2ad630c815c:0:larger_bowl_placed_in_cabinet,a1d2d55b6d5ac2ad630c815c,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.2,af8177f2369a75a5af35b0b6:1:cup_on_rack,af8177f2369a75a5af35b0b6,LoadDishwasher,LoadDishwasher::cup_on_rack,cup_on_rack,,False,,,
safe,1,0.2,dac99acea0293f6df3528697:0:larger_bowl_placed_in_cabinet,dac99acea0293f6df3528697,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,1,0.2,e80b6015b5eebf8ca561fae6:2:bowl_grasped,e80b6015b5eebf8ca561fae6,LoadDishwasher,LoadDishwasher::bowl_grasped,bowl_grasped,,False,,,
safe,1,0.2,ef631437143d21a6e9eefb88:0:PickPlaceCounterToSink_1_pick,ef631437143d21a6e9eefb88,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_1_pick,PickPlaceCounterToSink_1_pick,,False,,,
safe,1,0.2,fe43d30b5a52e478c4ebff64:0:cup_grasped,fe43d30b5a52e478c4ebff64,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,0,True,0,1800,1.0
elapsed_time,1,0.2,0fcd3c9606ffb95614edc4b5:0:larger_bowl_placed_in_cabinet,0fcd3c9606ffb95614edc4b5,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.2,2bc432082b0187f46bd86b6e:1:cutting_board_scrubbed,2bc432082b0187f46bd86b6e,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,0,True,120,1080,0.9981515711645101
elapsed_time,1,0.2,2c5f1e856c0384dc1d290e77:1:lettuce_rinsed,2c5f1e856c0384dc1d290e77,WashLettuce,WashLettuce::lettuce_rinsed,lettuce_rinsed,,False,,,
elapsed_time,1,0.2,45369a06ad1c158b5c411730:2:PickPlaceCounterToSink_2_pick,45369a06ad1c158b5c411730,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_2_pick,PickPlaceCounterToSink_2_pick,,False,,,
elapsed_time,1,0.2,4dea057569ec67bea13cf670:0:water_on,4dea057569ec67bea13cf670,WashLettuce,WashLettuce::water_on,water_on,,False,,,
elapsed_time,1,0.2,52e7f448360ed6e7be518935:5:TurnOnSinkFaucet_3,52e7f448360ed6e7be518935,PreSoakPan,PreSoakPan::TurnOnSinkFaucet_3,TurnOnSinkFaucet_3,0,True,872,1528,0.9967384213959556
elapsed_time,1,0.2,53cde98feb5c53fb9ad479ba:0:larger_bowl_placed_in_cabinet,53cde98feb5c53fb9ad479ba,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.2,5a347022f4403bfd74fe999b:0:cup_grasped,5a347022f4403bfd74fe999b,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,,False,,,
elapsed_time,1,0.2,69b283bd69f9a8069331a1cd:0:water_on,69b283bd69f9a8069331a1cd,WashLettuce,WashLettuce::water_on,water_on,,False,,,
elapsed_time,1,0.2,6c3498a88bc13a3343108817:0:larger_bowl_placed_in_cabinet,6c3498a88bc13a3343108817,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.2,70e7a2f4260cffdfda21e90f:1:cutting_board_scrubbed,70e7a2f4260cffdfda21e90f,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,0,True,120,1080,0.997229916897507
elapsed_time,1,0.2,7d4a7653f8a932d806235220:1:cutting_board_scrubbed,7d4a7653f8a932d806235220,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,0,True,136,1064,0.9971883786316776
elapsed_time,1,0.2,847e1933798bde3ea2619052:4:dishwasher_closed,847e1933798bde3ea2619052,LoadDishwasher,LoadDishwasher::dishwasher_closed,dishwasher_closed,0,True,536,1264,0.9976322020520916
elapsed_time,1,0.2,88257cc1f67edae00ef6f186:0:larger_bowl_placed_in_cabinet,88257cc1f67edae00ef6f186,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.2,89810bead1d0cbb958971e9e:0:water_on,89810bead1d0cbb958971e9e,WashLettuce,WashLettuce::water_on,water_on,,False,,,
elapsed_time,1,0.2,96326fb20abbe0f6dd5bf297:1:smaller_bowl_stacked_on_larger_bowl,96326fb20abbe0f6dd5bf297,StackBowlsCabinet,StackBowlsCabinet::smaller_bowl_stacked_on_larger_bowl,smaller_bowl_stacked_on_larger_bowl,0,True,584,1516,1.0
elapsed_time,1,0.2,a1d2d55b6d5ac2ad630c815c:0:larger_bowl_placed_in_cabinet,a1d2d55b6d5ac2ad630c815c,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.2,af8177f2369a75a5af35b0b6:1:cup_on_rack,af8177f2369a75a5af35b0b6,LoadDishwasher,LoadDishwasher::cup_on_rack,cup_on_rack,0,True,536,1264,0.9976322020520916
elapsed_time,1,0.2,dac99acea0293f6df3528697:0:larger_bowl_placed_in_cabinet,dac99acea0293f6df3528697,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
elapsed_time,1,0.2,e80b6015b5eebf8ca561fae6:2:bowl_grasped,e80b6015b5eebf8ca561fae6,LoadDishwasher,LoadDishwasher::bowl_grasped,bowl_grasped,,False,,,
elapsed_time,1,0.2,ef631437143d21a6e9eefb88:0:PickPlaceCounterToSink_1_pick,ef631437143d21a6e9eefb88,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_1_pick,PickPlaceCounterToSink_1_pick,,False,,,
elapsed_time,1,0.2,fe43d30b5a52e478c4ebff64:0:cup_grasped,fe43d30b5a52e478c4ebff64,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,,False,,,
safe,2,0.05,0fcd3c9606ffb95614edc4b5:0:larger_bowl_placed_in_cabinet,0fcd3c9606ffb95614edc4b5,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,2,0.05,2bc432082b0187f46bd86b6e:1:cutting_board_scrubbed,2bc432082b0187f46bd86b6e,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,2,0.05,2c5f1e856c0384dc1d290e77:1:lettuce_rinsed,2c5f1e856c0384dc1d290e77,WashLettuce,WashLettuce::lettuce_rinsed,lettuce_rinsed,,False,,,
safe,2,0.05,45369a06ad1c158b5c411730:2:PickPlaceCounterToSink_2_pick,45369a06ad1c158b5c411730,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_2_pick,PickPlaceCounterToSink_2_pick,,False,,,
safe,2,0.05,4dea057569ec67bea13cf670:0:water_on,4dea057569ec67bea13cf670,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,2,0.05,52e7f448360ed6e7be518935:5:TurnOnSinkFaucet_3,52e7f448360ed6e7be518935,PreSoakPan,PreSoakPan::TurnOnSinkFaucet_3,TurnOnSinkFaucet_3,,False,,,
safe,2,0.05,53cde98feb5c53fb9ad479ba:0:larger_bowl_placed_in_cabinet,53cde98feb5c53fb9ad479ba,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,2,0.05,5a347022f4403bfd74fe999b:0:cup_grasped,5a347022f4403bfd74fe999b,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,,False,,,
safe,2,0.05,69b283bd69f9a8069331a1cd:0:water_on,69b283bd69f9a8069331a1cd,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,2,0.05,6c3498a88bc13a3343108817:0:larger_bowl_placed_in_cabinet,6c3498a88bc13a3343108817,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,2,0.05,70e7a2f4260cffdfda21e90f:1:cutting_board_scrubbed,70e7a2f4260cffdfda21e90f,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,2,0.05,7d4a7653f8a932d806235220:1:cutting_board_scrubbed,7d4a7653f8a932d806235220,ScrubCuttingBoard,ScrubCuttingBoard::cutting_board_scrubbed,cutting_board_scrubbed,,False,,,
safe,2,0.05,847e1933798bde3ea2619052:4:dishwasher_closed,847e1933798bde3ea2619052,LoadDishwasher,LoadDishwasher::dishwasher_closed,dishwasher_closed,,False,,,
safe,2,0.05,88257cc1f67edae00ef6f186:0:larger_bowl_placed_in_cabinet,88257cc1f67edae00ef6f186,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,2,0.05,89810bead1d0cbb958971e9e:0:water_on,89810bead1d0cbb958971e9e,WashLettuce,WashLettuce::water_on,water_on,,False,,,
safe,2,0.05,96326fb20abbe0f6dd5bf297:1:smaller_bowl_stacked_on_larger_bowl,96326fb20abbe0f6dd5bf297,StackBowlsCabinet,StackBowlsCabinet::smaller_bowl_stacked_on_larger_bowl,smaller_bowl_stacked_on_larger_bowl,,False,,,
safe,2,0.05,a1d2d55b6d5ac2ad630c815c:0:larger_bowl_placed_in_cabinet,a1d2d55b6d5ac2ad630c815c,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,2,0.05,af8177f2369a75a5af35b0b6:1:cup_on_rack,af8177f2369a75a5af35b0b6,LoadDishwasher,LoadDishwasher::cup_on_rack,cup_on_rack,,False,,,
safe,2,0.05,dac99acea0293f6df3528697:0:larger_bowl_placed_in_cabinet,dac99acea0293f6df3528697,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,,False,,,
safe,2,0.05,e80b6015b5eebf8ca561fae6:2:bowl_grasped,e80b6015b5eebf8ca561fae6,LoadDishwasher,LoadDishwasher::bowl_grasped,bowl_grasped,,False,,,
safe,2,0.05,ef631437143d21a6e9eefb88:0:PickPlaceCounterToSink_1_pick,ef631437143d21a6e9eefb88,PreSoakPan,PreSoakPan::PickPlaceCounterToSink_1_pick,PickPlaceCounterToSink_1_pick,,False,,,
safe,2,0.05,fe43d30b5a52e478c4ebff64:0:cup_grasped,fe43d30b5a52e478c4ebff64,LoadDishwasher,LoadDishwasher::cup_grasped,cup_grasped,,False,,,
elapsed_time,2,0.05,0fcd3c9606ffb95614edc4b5:0:larger_bowl_placed_in_cabinet,0fcd3c9606ffb95614edc4b5,StackBowlsCabinet,StackBowlsCabinet::larger_bowl_placed_in_cabinet,larger_bowl_placed_in_cabinet,0,True,0,2100,1.0
